id,title,subtitle,level,links,quadrant,titre,auteur,duree,type,hash_id,summary,keywords,Titre_BTC
b8a4171d691fc7cade37983ef15cba73,couverture contre l'inflation,3. bitcoin pour conserver la valeur,1,https://www.youtube.com/watch?v=mpT3kJDfRVw&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=21,comment j'utilise bitcoin,"Création plan d'épargne Bitcoin - 50€/mois, tuto avec une débutante - [Tutoriel]",Découvre Bitcoin,00:13:31,Video Youtube,cbbdf9ef7255b30524f529409c640b36dcd5b6d6c173914f0fb0428f5bf3195d,"Bonjour à tous, bienvenue dans Découvre Bitcoin. Aujourd'hui, je suis avec Mathilde qui souhaite acheter des bitcoins mais ne sait pas comment faire. Ensemble, nous mettons en place son plan d'épargne Bitcoin, consistant à créer un compte chez Stacking Sat pour des achats réguliers et un portefeuille Green Wallet pour sécuriser ses bitcoins. Mathilde fixe un budget de 50 euros par mois pour ses achats et nous mettons en place le virement récurrent correspondant. En suivant ces étapes, Mathilde peut commencer à accumuler des bitcoins progressivement et en toute sécurité.","couverture contre l'inflation, bitcoin, conserver la valeur, tutoriel, plan d'épargne, débutante, achat de bitcoins, sécurité, green wallet, création de compte, stacking sat, gestionnaire de mots de passe, clé privée, tutoriel application Green Wallet, virement récurrent, sécurité des clés privées, sécurité financière, stratégie d'investissement, cryptomonnaie, gestion de risques, épargne à long terme, performance financière.",Acheter des bitcoins en toute sécurité : guide complet pour débutants
d1653a19c98855f816e5d636734424a3,transferts de fonds et echange de devises,rails de paiement,1,https://www.youtube.com/watch?v=Hlj-QQgbW90,comment j'utilise bitcoin,How the Strike app helped Salvadorans send bitcoin,60 Minutes,00:02:04,Video Youtube,fce4e48fe56c211cc27433c1d558e5ec9bc873da4d708e163509574e148064d4,"Un jeune PDG de Chicago, Jack Mallors, a créé l'application Strike pour révolutionner les transferts d'argent à El Salvador, concurrençant ainsi Western Union. Grâce à la technologie Bitcoin, l'application permet d'envoyer des dollars américains à travers les frontières instantanément à moindre coût. Suite à des rencontres inattendues, le président populiste d'El Salvador, Nayib Bukele, a annoncé la décision historique d'adopter le Bitcoin comme monnaie officielle du pays.","transferts de fonds, échange de devises, rails de paiement, bitcoin, Salvadorans, remittances, Strike app, western union, digital infrastructure",Révolution des transferts de fonds : l'essor du Strike app au Salvador
932fdf0bbb1a943ceac93534ebd89747,progresser pas-a-pas,conseils pour sequencer son apprentissage,1,https://www.youtube.com/watch?v=_Gy5po9sTtw&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=1,comment j'utilise bitcoin,Conseil N°1: Fais un plan avant de te lancer dans Bitcoin,Découvre Bitcoin,00:03:14,Video Youtube,a06f731b7a026784c97554d06da433f64c427a4157a8a623e58ecbe4c071f53a,"Dans cette vidéo de Découvre Bitcoin, Roxy partage son précieux conseil pour débuter dans l'univers de Bitcoin : il est crucial d'avoir un plan bien défini avant de se lancer. Elle souligne l'importance de comprendre les raisons de son investissement à court ou long terme, de choisir judicieusement comment acheter ses bitcoins, et de décider du mode de stockage adapté à ses objectifs. Ces étapes fondamentales permettent d'éviter les erreurs et les pertes financières, offrant ainsi une base solide pour démarrer efficacement dans le monde des cryptomonnaies.","bitcoin, progression, apprentissage, conseil, plan, stratégie, investissement, technologie, débutant, stockage",Conseils pour bien débuter dans Bitcoin : établir un plan
9256873d693c164dac470385a56a586d,progresser pas-a-pas,conseils pour sequencer son apprentissage,1,https://www.youtube.com/watch?v=juMUJ3MWeZY&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=4,comment j'utilise bitcoin,Conseils pour débuter en Bitcoin - chapitre 0.3 [BTC 102],Découvre Bitcoin,00:15:32,Video Youtube,b5b09d5bc5bbded8720a8df82bb486597bac6656dc076ac81e9f45c99b9f706d,"Dans le terrier du Bitcoin, découvrez des conseils pour débuter et éviter les erreurs coûteuses. Divisé en finance et technologie, le contenu met en garde contre le trading sans stratégie. Il est crucial de définir son profil d'investisseur, de planifier ses achats de Bitcoin progressivement et de sécuriser ses clés privées. Éduquez-vous, évitez les investissements basés sur la hype et restez prudent face à la volatilité. Warren Buffett recommande un investissement à long terme, et la gestion fiscale est essentielle.","Bitcoin, progresser pas-à-pas, conseils, séquencer son apprentissage, débuter, BTC 102, finance, investissements, stratégie, trader, investisseur, long terme, court terme, risques, éducation, erreurs, conseils d'amis, plan, investissement, marge, volatilité, émotion, budget, achat périodique, émotions en bourse, clés privées, plateforme d'échange, sécurité, adresses bitcoin, inventaire, plan d'héritage, Warren Buffett, long terme, court terme, taxes, régulation, sources fiables, éducation financière, investisseurs, risques",Conseils pour débutants : comment bien débuter avec Bitcoin
bc9967249ea947069060681a156d82ea,progresser pas-a-pas,conseils pour sequencer son apprentissage,1,https://www.youtube.com/watch?v=V-H4mBYJf7E&list=PLxdf8G0kzsUWe-rG0X6LDJAMXL7761B42&index=2,comment j'utilise bitcoin,NEW TO BITCOIN? Top 5 Tips When Getting Started,BTC Sessions,00:27:08,Video Youtube,0f1e3d81aba57c421240cf59db1b281d1240b6c475a01b80cfddf43294d1cfc6,"Lorsqu'on débute avec le bitcoin, il peut être intimidant d'absorber toutes les informations. Pour faciliter cela, BTC Sessions a compilé les cinq principales choses à savoir pour débuter sereinement. Il est important de progresser pas à pas et de comprendre en profondeur ce qui distingue le bitcoin des monnaies traditionnelles et des autres cryptomonnaies. Il est également crucial de choisir un échange fiable pour acheter du bitcoin, de trouver un portefeuille sécurisé et de sauvegarder régulièrement ses clés privées.","progresser pas-a-pas, conseils pour sequencer son apprentissage, comment j'utilise bitcoin, bitcoin, wasabi wallet, private, information, top 5 tips, getting started, ben, btc sessions, sponsors, ledden.io, bitcoin backed loans, interest rates, b2x offering, kobo vault, hardware wallets, air gapped, qr code, multi-sig, bitrefill.com, lightning network, gift cards, rewards, bitcoin education, why bitcoin, how bitcoin, bitcoin standard, altcoins, bitcoin dominance, bitcoin tv, swan signal, bitcoin audible, bitcoin wallet, exchange, purchase, withdraw, custody, shake pay, bull bitcoin, swan bitcoin, cash app, coin floor, amber",
ffba974832e6058f5ef93aeca5729dc7,utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,1,https://www.youtube.com/watch?v=y-w4oDIEf2w,comment j'utilise bitcoin,"Clés, portefeuille et transactions - Doodling Bitcoin #5",David St-Onge,00:03:38,Video Youtube,7509e91cfac3a46300752c53481262432b8901b69ca1fffa612e92ba5a18fa79,"Pour utiliser Bitcoin, vous aurez besoin de clés qui serviront d'identifiant et de mot de passe pour vos transactions. Votre clé publique permet de recevoir des Bitcoins, tandis que vos clés privées sont nécessaires pour les dépenser. Le portefeuille Bitcoin est essentiel pour gérer vos transactions et générer des adresses. Il est crucial de conserver votre clé privée de manière sécurisée pour assurer la sécurité de vos Bitcoins.","clé, portefeuille, transaction, Bitcoin, adresse, clé publique, clé privée, portefeuille Bitcoin, stockage à chaud, stockage à froid, envoyer Bitcoin, recevoir Bitcoin, conservation clés privées, sauvegarde clé privée, sécurité.","La clé, le portefeuille et la transaction : comment utiliser Bitcoin"
b8f7b0ed6edb19a02a10cf41dcfb91e7,utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,1,https://www.youtube.com/watch?v=H8pXUrrLt50&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=10,comment j'utilise bitcoin,Qu'est-ce qu'un portefeuille Bitcoin? - chapitre 3.1 [BTC 102],Découvre Bitcoin,00:13:40,Video Youtube,9c6c68233b105cd7d96e8ec3d461c052a9dadea6c322db60b57b7ddd44d6fafb,"Dans ce chapitre 3.1 du cours sur les portefeuilles Bitcoin, découvrez où sont stockés vos bitcoins et comment les utiliser. Les portefeuilles peuvent prendre différentes formes, comme des applications mobiles ou des appareils physiques. La clé privée est essentielle pour accéder à vos bitcoins et signer des transactions. Les portefeuilles peuvent varier en sécurité et en fonctionnalités, allant des portefeuilles chauds connectés à internet aux portefeuilles froids hors ligne, offrant différents niveaux de protection.","portefeuille, porte-clés, bitcoin, clé privée, clé publique, sécurité, cryptomonnaie, wallet, transaction, adresse Bitcoin",
eb8c3206ed042d6615cb6739048e35c3,utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,1,https://www.youtube.com/watch?v=TRf4mMDanI8&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=11,comment j'utilise bitcoin,Quelle sécurité choisir pour vos bitcoins ? - chapitre 3.2 [BTC 102],Découvre Bitcoin,00:04:48,Video Youtube,0457e8efef962dce6503ca1aa36ed056977482f2bc4f49887cb00f3b75911a41,"Dans cette vidéo de Découvre Bitcoin, l'auteur présente les critères à considérer pour choisir un portefeuille de bitcoin en fonction des risques potentiels, de votre profil personnel et de la quantité de bitcoin détenue. Il explique qu'il est important d'adapter la sécurité de son portefeuille en fonction du montant détenu, allant d'un portefeuille mobile pour de petits montants à un système de multi-signatures pour des montants importants.","wallet, porte-cles, bitcoin, sécurité, portefeuille, attaques, vol, gouvernement, incendie, inondation, amnésie, personnalité, nouvelles technologies, vie privée, montants, petits montants, gros montants, dépenser rapidement, économiser, sécurité différente, passerelle, green wallet, samouraï, ledger, trésor, physique froid, clé privée, copies, sécurité supplémentaire, passphrase, multi sites, experts, niveau d'argent, backup, métal, alliages, politiciens, adaptée, tutoriels, débuter, sécurité.",Trouver le Portefeuille Adapté à Vos Besoins
94535d6d7fe720063eaf3a49c1cbeafa,utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,1,https://www.youtube.com/watch?v=2MRRERHm7ZM&list=PLinTFKehfR4zX1E6s5ik1oSvQlQysUt6D&index=10,comment j'utilise bitcoin,Mettre en place son portefeuille Bitcoin - chapitre 2.3 [BTC 101],Découvre Bitcoin,00:14:44,Video Youtube,ac75f9de2f6024ed743ee1e03685e4da1308c02a27f60f763967314b680635c3,"Dans le chapitre 2.3 ""Mettre en place son portefeuille Bitcoin"" de la série BTC 101 par Découvre Bitcoin, Rosie explique comment choisir et configurer un portefeuille Bitcoin. Elle recommande de choisir entre un portefeuille connecté à internet pour de petits montants et un portefeuille froid non connecté pour sécuriser des sommes plus importantes. Rosie insiste sur l'importance d'écrire et de sauvegarder correctement les 24 mots de récupération, de protéger son pin et de ne jamais stocker ces informations de manière digitale pour assurer la sécurité de ses actifs en Bitcoin.","portefeuille Bitcoin, wallet, sécurité, tutoriels, crypto-monnaie, clé privée, stockage, héritage, formation pratique, bitcoin, pin, chemin de dérivation",
3ec5deb494ff7586d28eae1f8f6209b0,utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,1,https://www.youtube.com/watch?v=z3n1uZrNvXo&list=PLxdf8G0kzsUWe-rG0X6LDJAMXL7761B42&index=14,comment j'utilise bitcoin,How To Self Custody Your Bitcoin,BTC Sessions,00:24:54,Video Youtube,302f6d5767384430c305927b05f82d41346e6ab2124e5b3941471f33fb1c98e9,"Dans cette vidéo intitulée ""How To Self Custody Your Bitcoin"" de BTC Sessions, l'auteur explique comment prendre en charge la garde de vos bitcoins. Il détaille les étapes pour créer un portefeuille Bitcoin, retirer vos fonds de l'échange et les sécuriser correctement. En suivant ces instructions, vous pourrez détenir vos propres fonds en toute sécurité, loin des risques liés à la garde chez des tiers. Le processus inclut également des recommandations pour utiliser un matériel de stockage à froid pour une sécurité renforcée.","wallet, porte-clés, solutions hébergées, conservation autonome, bitcoin, créer, retirer, sécuriser, exchange, blue wallet, hardware wallets, self-custody, bitcoiners, custodians, échange en ligne, clés, argent, écran, blockchain, transfert, sécurité, transaction, sauvegarde, portefeuille, rétablir, hot wallet, cold storage, hardware wallet, self-sovereignty, bitcoiner, cryptomonnaie, crypto, ledger, trezor, billfodle, btc sessions.",Prendre en charge votre bitcoin : un guide pratique
2f15fe600e9fb9e70b79bb5fc45205b2,utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,1,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=1576s,comment j'utilise bitcoin,Citadel Dispatch E43: bitcoin for beginners with @BitcoinQ A,Citadel Dispatch,02:15:57,Video Youtube,2c5d2066f69d3c437c13ec5db52c1451af0af245526252c03a1a99df936ce2f5,"of your transaction. Generally, mobile wallets provide you with fee options or a fee slider to adjust the fee according to your preference. Websites like mempool.space can help you estimate the fee needed for your transaction to be processed quickly based on the current mempool data. It's important to strike a balance between paying a reasonable fee for timely confirmation and not overpaying unnecessarily. Remember, the fee you pay directly influences the priority of your transaction in the blockchain network.","wallet, porte-cles, solutions hebergees, custodial, conservation autonome, self-custody, bitcoin, apple pay, cash balance, crypto, investment, apple stock, tender, products, personal advice, podcasting 2.0, citadel dispatch, bitcoin, distributed systems, privacy, open source software, beginner, diversified portfolio, investment advice, privacy, trade-offs, bitcoin privacy, electrum server, mobile wallets, hardware wallets, node projects, DIY approach, dedicated computer, privacy, security, privacy guarantees, counterfeit detection, adversarial mindset, verify transactions, transaction fees, mempool, fee estimations, fee priority, mempool.space, blocks, waiting list, free market.",
75e5a1bb714cfd9961044198b01a2be8,utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,1,https://www.youtube.com/watch?v=TRf4mMDanI8&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=11,comment j'utilise bitcoin,Quelle sécurité choisir pour vos bitcoins ? - chapitre 3.2 [BTC 102],Découvre Bitcoin,00:04:48,Video Youtube,c74b854ba80bd5f34dcec3a8cae2d095c70dd4607f4530e638b0ed1899f1d026,"Découvre Bitcoin présente un guide sur le choix du portefeuille Bitcoin adapté à vos besoins en se basant sur trois critères principaux. Il aborde les risques potentiels liés à la sécurité, l'importance de prendre en compte sa personnalité et ses habitudes, ainsi que la quantité de Bitcoin détenue. En fonction de ces éléments, différentes solutions de stockage sont recommandées, allant du portefeuille mobile pour les petits montants aux dispositifs physiques pour les montants plus élevés, avec des conseils de sécurité adaptés à chaque niveau.","portefeuille, porte-cles, wallet, solutions hébergées, self-custody, bitcoin, sécurité, attaques, vol, gouvernement, incendie, inondation, amnésie, personnalité, technologie, vie privée, montants, mobile, ledger, trésor, passphrase, multi-sig, sécurité physique, backup métallique, experts, service casa, tutoriels.",Trouver le portefeuille idéal pour vos bitcoins : guide complet en trois points
9dc65f3b864c5789d57167f1d2da6e85,utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,1,https://www.youtube.com/watch?v=R6Yutjp-JxM&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=12,comment j'utilise bitcoin,Conseil N°2: Reprends le contrôle de tes Bitcoins,Découvre Bitcoin,00:04:51,Video Youtube,1d8a29c93ced6c32dbf6719a6926482f6d6a51596bea01ec4d31e87ed0d5c329,"Dans ce contenu vidéo de ""Conseil N°2: Reprends le contrôle de tes Bitcoins"" par Découvre Bitcoin, l'importance de posséder sa clé privée pour contrôler ses Bitcoins est soulignée. Ce conseil met en lumière la liberté retrouvée grâce à Bitcoin, offrant un contraste entre la virtualité des Bitcoins et la tangibilité de la clé privée. La centralisation des cryptomonnaies dans des institutions financières est critiquée, incitant à une prise de contrôle individuelle pour éviter les risques de pertes et assurer la liberté financière.","wallet, porte-clés, solutions hébergées, conservation autonome, self-custody, bitcoin, clé privée, liberté, contrôle, argent, digital, physique, banque, échange, risques, centralisation",Reprenez le contrôle de votre clé privée pour une liberté financière totale
8376858874a6198b03d4f3cead82f88e,utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,1,https://www.youtube.com/watch?v=UCAtFgkdJtM,comment j'utilise bitcoin,Créer son portefeuille Bitcoin & Lightning sur Blue Wallet - [Tutoriel],Découvre Bitcoin,00:24:47,Video Youtube,173113e591f48892455c18e1b9f9a0682498c8dc171ad8e817a759d143c990b3,"Dans ce tutoriel de Découvre Bitcoin, Roxy présente Blue Wallet, un portefeuille mobile gratuit permettant de gérer des portefeuilles Bitcoin classiques, du réseau Lightning et multi-sig. Il explique étape par étape comment créer un portefeuille, sauvegarder les clés privées et effectuer des transactions, mettant en avant la rapidité et l'efficacité du Lightning Network pour des paiements instantanés à moindre coût. Roxy insiste sur la sécurité en recommandant de ne pas laisser de grosses sommes sur un portefeuille Lightning et encourage à diversifier les comptes pour une meilleure gestion financière.","Créer, portefeuille Bitcoin, Lightning, Blue Wallet, tutoriel, wallet, porte-clés, hot wallet, portefeuille chaud, utiliser, bitcoin, mobile, gratuit, efficace, lightning network, multi sig, débutant, ios, android, sécurité.",Créer un portefeuille Bitcoin via Blue Wallet : Tutoriel complet
6d2c091256d2417f1447f1d1700878da,utiliser un wallet/ porte-cles,3. hot wallet / portefeuille chaud,1,https://www.youtube.com/watch?v=lONbCS31am4,comment j'utilise bitcoin,Tutoriel Green Wallet : Ton 1er portefeuille Bitcoin gratuit en 5 min !,Découvre Bitcoin,00:04:44,Video Youtube,0971895e1815fa8c4d6d270f15b42e8608e8a1e876d56b4a9b7c57fda0fcd89f,"Dans ce tutoriel de Découvre Bitcoin, nous apprenons à créer un portefeuille Green Wallet pour stocker des bitcoins de manière sécurisée. En suivant les instructions et en prenant des précautions, vous pourrez facilement recevoir et envoyer des bitcoins. N'oubliez pas de sauvegarder votre clé privée et de la conserver en sécurité pour garantir l'accès à votre argent. Suivez les étapes simples et devenez autonome dans la gestion de vos cryptomonnaies.","wallet, porte-clés, hot wallet, bitcoin, tutoriel, Green Wallet, portefeuille, mobile, sécurité, clé privée.",Mise en place de votre portefeuille Green Wallet : guide complet pour stocker vos bitcoins en toute sécurité
08f04d61959106c884ca521f03de4c83,utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,1,https://www.youtube.com/watch?v=t350-HNuqHs,comment j'utilise bitcoin,Bitcoin Q&A N°42 - Ledger ou Trezor ?,Découvre Bitcoin,00:07:19,Video Youtube,c5a32e241d4bb1318739e693da920a2bfc4e9423424a52ed167893d2b7e9adca,"Le contenu vidéo ""Bitcoin Q&A N°42 - Ledger ou Trezor?"" de Découvre Bitcoin compare les portefeuilles froids Ledger et Trezor pour sécuriser vos bitcoins. L'auteur aborde la question de choisir entre ces deux géants français et américain, mettant en avant les différences et similitudes entre eux. Il explique que Trezor est plus intuitif pour les débutants, tandis que Ledger offre potentiellement plus de sécurité pour les utilisateurs avancés. Les recommandations varient en fonction du niveau d'expérience dans l'univers des cryptomonnaies.","wallet, porte-clés, cold wallet, portefeuille froid, Ledger, Trezor, bitcoin, sécurité, débutants, tutoriels.",Choisir entre Ledger le géant français et Trezor le géant américain : quel portefeuille froid sécuriser vos bitcoin?
bd3873fccb908a382778a7e54f4b4718,utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,1,https://www.youtube.com/watch?v=WB5lWEaaJOE&t=1s,comment j'utilise bitcoin,Trezor Model One (Partie 1) : Mise en place - [Tutoriel],Découvre Bitcoin,00:09:17,Video Youtube,74ac293b7fe34d4c7c86576863581aa88c2762fa37fdb01d8b5260b1bd69a4e8,"Dans ce tutoriel de Découvre Bitcoin, on découvre comment mettre en place un portefeuille physique froid Trezor Model One pour stocker ses bitcoins en toute sécurité, avec un tutoriel de 5 à 10 minutes. Les étapes incluent la création d'une clé privée et la sauvegarde de celle-ci en deux endroits sécurisés. Il est important de suivre les consignes pour assurer la protection de ses actifs virtuels.","wallet, porte-cles, trezor model one, cold wallet, bitcoin, tutoriel, clé privée, mise en place, stockage, sécurité, appareil, connexion internet, copie, tutoriel, transaction, recevoir, argent, signature, échange.",
e95536e1650861720da80f8773982c33,utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,1,https://www.youtube.com/watch?v=bwM0Xm_vSYM,comment j'utilise bitcoin,Trezor Model One (Partie 2) : Récupération des bitcoins - [Tutoriel],Découvre Bitcoin,00:04:24,Video Youtube,e8260ebde3a61cdc812d68d30b9936209012cf33c851db29b05a1ff14eaab7aa,"Aujourd'hui, Erik Wietzel explique comment remettre en place un portefeuille Trezor Model One, que ce soit pour récupérer des fonds perdus ou pour tester la sécurité. Il guide les utilisateurs à travers les étapes de récupération des fonds en toute simplicité, mettant l'accent sur l'importance de sécuriser sa clé privée. Une fois le portefeuille réinitialisé, il est recommandé de transférer les fonds vers un nouvel emplacement pour renforcer la confidentialité et la protection des actifs.","Trezor Model One, Récupération des bitcoins, Tutoriel, wallet, porte-clés, cold wallet, portefeuille froid, physique, utiliser un wallet, comment j'utilise bitcoin",Remettre en place son portefeuille Trésor - Tutoriel de récupération des bitcoins
b090a6b637275ed53ea5862b1124ce7a,utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,1,https://www.youtube.com/watch?v=ks-VHtsqjig&t=1s,comment j'utilise bitcoin,"Trezor Model One (Partie 3) : Utilisation, envoi et réception de bitcoins - [Tutoriel]",Découvre Bitcoin,00:10:08,Video Youtube,d47e0d75f922bd9d617d10e8c34d57f1920e34e42eef7400345174c691c01577,"Dans cette vidéo de Découvre Bitcoin, on découvre comment utiliser un portefeuille froid Trezor pour envoyer et recevoir des bitcoins. Après avoir acheté des bitcoins sur la plateforme Bitstamp, on les retire sur le portefeuille froid pour plus de sécurité. On apprend également à envoyer des bitcoins à une adresse spécifique avec des frais minimes, soulignant l'importance de la possession directe des bitcoins.","wallet, porte-clés, cold wallet, portefeuille froid, physique, bitcoin, tutoriel, Trezor Model One, utilisation, envoi, réception, plateforme, sécurité, transaction, adresse, clé privée, mise à jour, qr code, frais, mineurs, réseau, validation, transaction, historique.",
f17b22fd34b59c83aea343aea0ce2195,utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,1,https://www.youtube.com/watch?v=_vsHNTLi8MQ&t=1s,comment j'utilise bitcoin,Ledger Nano S + PassPhrase - [Tutoriel],Découvre Bitcoin,00:30:48,Video Youtube,21cef341d5c722705c1bbd975407f296c4e02e8f088c2e9172d3e5491789fb86,"Dans cette vidéo intitulée ""Ledger Nano S + PassPhrase - [Tutoriel]"" de Découvre Bitcoin, l'auteur présente le tutoriel sur l'utilisation d'un portefeuille froid pour sécuriser ses bitcoins. Il explique comment mettre en place le Ledger Nano S et configurer une PassPhrase pour renforcer la sécurité. Ce tutoriel détaillé aborde également l'importance de sauvegarder ses 24 mots de récupération de manière sécurisée. Pour une utilisation avancée, l'auteur propose de créer une PassPhrase supplémentaire pour accéder à un deuxième compte, offrant ainsi une sécurité renforcée.","Ledger Nano S, PassPhrase, Tutoriel, wallet, porte-clés, cold wallet, portefeuille froid, physique, bitcoin, sécurité, mise en place, passphrase, résilience, sécurité bitcoin, tutoriel complexe, Ledger Live, applications, gestion portefeuille, backup, stockage, informations personnelles, sécurité données, ordinateur connecté, Ledger Live, installation applications, gestion portefeuille, gestion sécurité, dossiers sécurisés, feuille de récupération, clé privée, sécurité des fonds, multi-sites, sécurité passphrase, sécurité des mots de passe, sécurité des comptes, protection des données, sécurité des transactions, protection des actifs, sécurité",Mise en place d'un cold wallet avec passphrase pour sécuriser vos bitcoins
86cc5b99d3708ffb2dfaa3beb41e5274,utiliser un wallet/ porte-cles,4. cold wallet / portefeuille froid/ physique,1,https://www.youtube.com/watch?v=E2Px3qx7vYk,comment j'utilise bitcoin,Tutoriel BitBox 02 - [Portefeuille Bitcoin],Découvre Bitcoin,00:30:17,Video Youtube,8cd9bbb20d13845eb43d2d355c30952148e75267f0234d9994b6d0c2987e79a5,"Dans ce tutoriel BitBox 02, nous découvrons le portefeuille Bitcoin froid, facile à utiliser et à mettre en place. Son système de backup via des cartes SD le rend pratique et sécurisé. Le contenu aborde également la création de portefeuilles supplémentaires sur la même carte SD, offrant une flexibilité accrue. À travers des démonstrations claires et détaillées, l'auteur de la vidéo, Découvre Bitcoin, met en avant les fonctionnalités et l'utilisation efficace de ce portefeuille.","wallet, porte-clés, cold wallet, portefeuille froid, physique, bitcoin, tutoriel, BitBox, backup, cartes SD, sécurité, application mobile, ordinateur.",Un guide complet pour utiliser le portefeuille BitBox Bitcoin
189d4ef6a20f05ff9652cdd2c2f76ed9,utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,1,https://www.youtube.com/watch?v=qTHtPzuo_Ek&t=242s,comment j'utilise bitcoin,Comment se lancer dans le Lightning Network ? - FAQ n°50,Découvre Bitcoin,00:06:19,Video Youtube,ce713bc909a60ef3fadcb10bf8f0fdd0c68b897e7e9cf015560bec72bb860ae5,"La vidéo de Découvre Bitcoin aborde le Lightning Network, solution à la scalabilité de Bitcoin. Elle explique comment déplacer les transactions sur une couche supérieure pour des frais minimes et des micro-transactions instantanées. Pour se lancer, il est recommandé de suivre une formation et d'expérimenter avec un portefeuille Lightning. Le contenu offre des perspectives sur l'avenir du paiement en ligne et présente des opportunités d'interactions innovantes avec les clients.","wallet, porte-clés, bitcoin, lightning network, scalabilité, micro-transactions, canaux de liquidités, frais ridicules, satoshi, nouveaux portefeuilles, formation, théorie, pratique, codage, entrepreneurs, création de routage, portefeuille lightning, noeud lightning, indépendance, custody, matériel, noeud bitcoin, chanel, canaux de liquidités, noeud de routage, business model, paiement par internet, échanges, jeux vidéo, nouvelles possibilités technologiques, paiement en ligne, el salvador, millions d'utilisateurs, ressources, livre, open source, développeur, codage, jackpot, renseignements",Le Lightning Network : Révolutionner les paiements en ligne avec Bitcoin
a1e7c9bba9ffe4275fe714181d0de50a,utiliser un wallet/ porte-cles,5. bitcoin  lightning  wallet,1,https://www.youtube.com/watch?v=cbtAmevYpdM,comment j'utilise bitcoin,PHOENIX WALLET - Use Bitcoin Lightning Network In Minutes,BTC Sessions,00:40:31,Video Youtube,60da388294db1a1e58465f94759f477c183fcdb2c461eac256b4fff722d03aaa,"Phoenix Wallet est considéré comme l'un des portefeuilles Bitcoin Lightning mobiles les plus simples à utiliser pour les débutants, offrant une configuration rapide en quelques minutes. L'auteur du contenu, BTC Sessions, présente un tutoriel détaillé sur la manière d'utiliser Phoenix Wallet sur mobile, mettant en avant la facilité d'utilisation pour recevoir et envoyer des paiements en Bitcoin et en Lightning. Le contenu aborde également des sujets avancés tels que la gestion des canaux Lightning et la confidentialité en proposant des options pour activer le réseau Tor et choisir ses propres serveurs Electrum pour plus de contrôle.","Phoenix wallet, Bitcoin, Lightning Network, mobile, newcomers, setup, minutes, how to get started, use, details, background, BTC sessions, peer-to-peer trading, instant self-custody, no kyc, hardware, cold card mark IV, multi-sig, inheritance planning, Nokia I see, Sovereign Computing solution, start9, tutorial, prerequisites, Bitcoin wallet, transactions, lightning transactions, on-chain, lightning, receive screen, send screen, invoice, lnurl, QR code, Bitcoin address, privacy, trampoline nodes, IP address, tour, electrum server, self-custody, seed, recovery process, channels list, force close, privacy, on-chain, electrum server, onboarding, recommendations,",Phoenix Wallet : Un guide complet pour débuter avec Bitcoin Lightning Wallet
