id,title,subtitle,level,links,quadrant,summary,descriptions,titles,titre,auteur,duree,type
0fe21a1aa981d4e3e71eea873a85fd22,droits & libertes,bitcoin : une chance pour les droits de l'homme,1,https://www.youtube.com/watch?v=KG0Q05Lnm7s,comment bitcoin change societe,"Le texte souligne l'importance de Bitcoin pour les droits de l'homme en raison de la disparition progressive de l'argent liquide dans divers pays. Il met en lumière les implications d'une société sans numéraire, où l'argent est centralisé numériquement, menant à une perte de la vie privée financière et à un gain de pouvoir pour les États et les entreprises.","Bitcoin, Cashless society, Financial privacy, State and corporate powers, Peer-to-peer electronic cash system, Privacy and freedom, Control by corporations and governments, Censorship and surveillance, Social engineering, People's money, Decentralization, Global competition, Censorship resistance, Monetary alternatives, Human rights","""Bitcoin et les droits de l'homme : L'impact de la disparition de l'argent liquide""","Why Bitcoin matters for human rights, in two minutes",Human Rights Foundation,00:02:08,Video Youtube
89c24ddaa25f4ed80558e908c075537f,droits & libertes,bitcoin : la monnaie liberte !,1,https://www.youtube.com/watch?v=qDRqbG-VLDM&t=1147s,comment bitcoin change societe,"Le XXème siècle a été marqué par des catastrophes, notamment la Première Guerre mondiale, qui a mis en lumière les limites des États et organisations dans leur capacité à financer des conflits avec des ressources limitées, telles que la monnaie représentant le travail passé et non infinie.","Le XXème siècle et ses événements cataclysmiques, La création de monnaie pour financer les guerres, La déconnexion entre la monnaie et sa valeur réelle, L'évolution de la monnaie et la confiance comme valeur, L'introduction du Bitcoin et des cryptomonnaies, L'intérêt pour Bitcoin en tant que révolution technologique, La découverte de la blockchain et son importance, Les dangers du système monétaire actuel, L'impact du Bitcoin sur les domaines financier, économique, politique et culturel.","""Les limites des États face au financement des conflits au XXème siècle""",Quel avenir pour Bitcoin ? – Alexandre Stachtchenko,"Liber-thé, la chaîne Youtube qui infuse la liberté",01:05:46,Video Youtube
267be6405c57501ebbdb4168aa6ab0fd,droits & libertes,bitcoin : la monnaie liberte !,1,https://www.youtube.com/watch?v=pICg8T596Xk,comment bitcoin change societe,Le Bitcoin est vu comme un symbole de liberté malgré ses limitations et dangers. Son invention et son expansion sont considérés comme les événements les plus importants en faveur de la liberté depuis la chute de l'URSS.,"Bitcoin et la liberté, Importance de la monnaie dans la liberté, Liberté en déclin, Problèmes démocratiques, Effondrement des libertés individuelles, Capitalisme menacé, Interventionnisme étatique, Distorsion de l'économie de marché, Impact de la monnaie Fiat, Émission monétaire contrôlée par l'État","""Le Bitcoin : Symbole de Liberté et Révolution Post-URSS""",Bitcoin et la liberté - Yorick de Mombynes,bitcoin fr,00:31:42,Video Youtube
cbd5b10fa7c06e6ed4797d7a762cf49d,droits & libertes,bitcoin : la monnaie liberte !,1,https://www.youtube.com/watch?v=0XSG_m8YQIM&list=PLj9lDruPFtBljCFcLcoD3bd5pGUGmHZWV&index=8,comment bitcoin change societe,"L'argent peut être un outil puissant pour le mal et la prospérité. Il est comparé à un couteau tranchant, soulignant qu'il ne doit pas être laissé entre les mains d'un groupe ou d'une personne. Le texte met en avant l'importance de relier la valeur de la terre à la réalité pour éviter la distorsion causée par les mensonges et la vanité.","L'argent comme arme pour le mal et outil pour la prospérité, La dangerosité de l'argent, La fonction de l'argent, Ne pas déléguer le rôle de l'argent, La connexion à la terre et la valeur foncière, La réévaluation de la réalité, La distorsion par les mensonges et la vanité, Sacrifice du futur pour le présent, Commencer par soi-même, L'individu comme point de départ, Objectif d'identifier les sujets clés","""La puissance ambivalente de l'argent : entre vérité et vanité""",Separate ft. Jack Mallers,Richard,00:02:08,Video Youtube
b590b82b531a89de63c37869db03c34a,droits & libertes,"droits, libertes, et responsabilites !",1,https://www.youtube.com/watch?v=qDRqbG-VLDM&t=1147s,comment bitcoin change societe,"Le XXe siècle a été marqué par des événements cataclysmiques en raison des limitations financières des États et organisations, où la monnaie représente un travail passé et n'est pas infinie. La nécessité de financer la Première Guerre mondiale a conduit à la création d'argent inexistant, soulignant les défis de la création monétaire.","Le XXème siècle et ses événements cataclysmiques, La Première Guerre mondiale et le financement de la guerre, La déconnexion de la monnaie par rapport à l'or, L'évolution de la monnaie jusqu'à la perte de sa valeur réelle, L'importance de la confiance dans la valeur de la monnaie, Introduction à la discussion sur le Bitcoin et les cryptomonnaies, L'intérêt personnel pour le Bitcoin et son évolution, La découverte de la blockchain et de Bitcoin comme une révolution technologique, Les dangers du système monétaire traditionnel, La monna","""Les Défis de la Création Monétaire au XXe Siècle""",Quel avenir pour Bitcoin ? – Alexandre Stachtchenko,"Liber-thé, la chaîne Youtube qui infuse la liberté",01:05:46,Video Youtube
2bf5fb6c79685a7fe72a869566c906dd,droits & libertes,vie privee,1,https://www.youtube.com/watch?v=qDRqbG-VLDM&t=1432s,comment bitcoin change societe,"Le XXème siècle a été caractérisé par des événements cataclysmiques, notamment en raison des limitations financières des États et organisations qui étaient contraints par la rareté de l'argent, représentant le travail passé. La nécessité de financer la Première Guerre mondiale a conduit à la création d'argent inexistant, soulignant les implications de cette pratique.","Le XXème siècle comme un siècle cataclysmique, Limitations des États et organisations dans leurs capacités d'action, Financement de guerres par la création d'argent, Déconnexion de la monnaie par rapport à une réserve de métal précieux, Evolution de la monnaie jusqu'à la perte de sa valeur intrinsèque, Passage à une monnaie basée sur la confiance, Introduction de Bitcoin et des cryptomonnaies, Intérêt pour Bitcoin en tant que révolution technologique, économique, politique et culturelle, La monnaie comme institution cruciale dans l'histoire de l'human","""Les Implications de la Création d'Argent Inexistant au XXème Siècle""",Quel avenir pour Bitcoin ? – Alexandre Stachtchenko,"Liber-thé, la chaîne Youtube qui infuse la liberté",01:05:46,Video Youtube
177a517f9d8c4526a517d55b1780a735,politique,"bitcoin : securite  violence, et guerre",1,https://www.youtube.com/watch?v=_9WndByCoG0&list=PLj9lDruPFtBljCFcLcoD3bd5pGUGmHZWV&index=4,comment bitcoin change societe,Le texte évoque des mensonges et des pistes d'investigation alternatives pour résoudre une question d'État. Des remerciements sont également exprimés.,"Mensonge, My Friends Are Dead, Vivant, Nouvelles voies d'investigation, Solution finale de la question de l'État, Reconnaissance, Objectif","""Mensonges d'État: Pistes d'Investigation Alternatives""",Rise and Fall of the Petrodollar ft. Guy Swann & Kendrick Lamar,Richard,00:03:24,Video Youtube
d5fc7349cc68a3426a973fcbcaf662a5,politique,"bitcoin : securite  violence, et guerre",1,https://www.youtube.com/watch?v=tOpuHInq_8k,comment bitcoin change societe,"Colin talks cryptos avec Michael Saylor et Frank Giustra, deux milliardaires aux visions divergentes sur le Bitcoin. Saylor a investi une partie de sa trésorerie d'entreprise dans le Bitcoin, tandis que Giustra, adepte de l'or, désapprouve cette décision. L'interview et le débat entre les deux offrent des perspectives intéressantes à découvrir.","1. Bitcoin vs. Gold debate, 2. Michael Saylor and Frank Giustra perspectives, 3. Security of storing Bitcoin vs. gold, 4. Confiscatability of Bitcoin and gold, 5. Historical instances of gold confiscation, 6. Challenges of securing gold, 7. Bitcoin security, transport, and audit, 8. Decentralization and protection of Bitcoin, 9. Comparison of physicality between gold and Bitcoin, 10. Peaceful negotiations with Bitcoin ownership","""Débat sur le Bitcoin : Deux milliardaires, deux visions""",🔵 Michael Saylor DESTROYS Gold Bug. Gold Leads to War. Bitcoin Leads to Peaceful Resolution.,Colin Talks Crypto,00:06:48,Video Youtube
92e30ec723fa298a6a0cec2efd31d414,racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,1,https://www.youtube.com/watch?v=ljHLhTzrLsw,comment bitcoin influ culture,"Le texte discute de l'importance de l'introduction aux cypherpunks et du symbole de l'arbre pour représenter l'entrée dans le monde du Bitcoin, soulignant le changement radical que cette découverte peut apporter dans la vie des individus en révélant des vérités sur le système financier traditionnel.","Introduction aux Sypher Punk, Impact du Bitcoin sur la vie financière, Les technologies préexistantes à Bitcoin, Les pionniers Sypher Punk, La création de Bitcoin par Satoshi Nakamoto, Révolution numérique et financière induite par Bitcoin, Origines de Bitcoin et son importance, Monnaie fiduciaire et ses effets, Caractéristiques monétaires de Bitcoin, Comparaison entre Bitcoin et l'or, Bitcoin en tant que protocole informatique et monnaie digitale, Appel au soutien du projet et remerciements","""La Puissance Révolutionnaire du Bitcoin : L'Entrée dans le Monde des Cypherpunks et l'Arbre Symbole",La préhistoire de Bitcoin - chapitre 0.1 [BTC 101],Découvre Bitcoin,00:04:39,Video Youtube
beedecd7c34ffc3898026d6e24f4d5db,racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,1,https://www.youtube.com/watch?v=0ETcLj5jBy4,comment bitcoin influ culture,"L'auteur, se faisant appeler Satoshi Nakamoto, évoque une idée révolutionnaire liée à la numérisation de nos vies à travers la mise en réseau des ordinateurs. Cette transformation soulève des questions sur l'évolution d'Internet, passant d'une fenêtre ouverte sur le monde à un outil potentiel de contrôle.","Invention de Satoshi Nakamoto, Numérisation de la vie via l'informatique, Vie privée et contrôle sur Internet, Émergence d'une nouvelle économie, Importance de la vie privée et liberté individuelle, Les sypher punk et la protection de la vie privée, Double dépense et nécessité de l'unicité numérique, Bitcoin comme solution à la double dépense, Impact du Bitcoin sur les échanges monétaires, Création et fonctionnement du Bitcoin, Valeur et confiance dans le Bitcoin, Utilisation du Bitcoin comme monnaie, Évolution du Bitcoin et confiance des utilisateurs","""Réflexions sur la numérisation et le contrôle d'Internet""",,,,Video Youtube
5f26dacf1fa699b8711a31115d35d90b,racines cypherpunk,1. la culture de bitcoin est d'essence cypherpunk,1,https://www.youtube.com/watch?v=9vM0oIEhMag&t=2s,comment bitcoin influ culture,"La gouvernement n'est pas un ennemi monolithique, mais plutôt une entité complexe qui peut être perçue comme un ennemi. Dans les années 1990, un groupe de mathématiciens, marginaux, hackers et passionnés se sont réunis avec pour objectif de favoriser la liberté humaine future en utilisant la cryptographie comme arme contre la surveillance et la planification centralisée.","Gouvernement, Liberté humaine, Internet, Cryptographie, NSA, Sécurité nationale, Technologie de l'information, Cypherpunks, Anarchie cryptographique, Hayek, Commerce décentralisé, Diffusion du savoir, Crypto-anarchistes, Économiste Friedrich Hayek, Marché mondial, Phil Salen, Commerce électronique, Frontières nationales, Pouvoir gouvernemental, Révolution de l'Internet, Coûts de transaction, Exploration spatiale, Technologie et interactions humaines","""La Cryptographie comme Arme pour la Liberté Humaine: L'Alliance des Marginaux""",Cypherpunks Write Code,ReasonTV,00:43:55,Video Youtube
8528c34ffb8fc3daa6fe076c4970b189,liberte,liberte  et souverainete individuelle,1,https://www.youtube.com/watch?v=qDRqbG-VLDM&t=1147s,comment bitcoin influ culture,"Le XXème siècle a été marqué par des événements cataclysmiques, notamment la Première Guerre mondiale, en raison des limitations des États et organisations liées à la capacité financière limitée, basée sur la représentation du travail passé par l'argent, empêchant sa création infinie pour financer des guerres.","XXème siècle cataclysmique, Limitations des États et organisations, Création d'argent pour financer la guerre, Déconnexion de la monnaie par rapport au réel, Création des crypto-monnaies, Bitcoin comme révolution technologique et monétaire, Intérêt pour les cryptomonnaies et la blockchain, Dangers du système monétaire actuel, Impact financier, économique, politique et culturel des cryptomonnaies, Histoire et importance de la monnaie dans l'humanité","""Limitations financières: Un frein aux guerres du XXème siècle""",Quel avenir pour Bitcoin ? – Alexandre Stachtchenko,"Liber-thé, la chaîne Youtube qui infuse la liberté",01:05:46,Video Youtube
f0e4837d9d4908b7267caf2f983431e9,liberte,liberte  et souverainete individuelle,1,https://www.youtube.com/watch?v=9vM0oIEhMag&t=2s,comment bitcoin influ culture,"Le gouvernement n'est pas un ennemi unique mais plutôt une entité multiple. Un groupe de mathématiciens, marginaux, hackers et passionnés s'est réuni dans les années 1990 pour lutter contre la surveillance en utilisant la cryptographie comme arme. Ils croyaient que l'internet pourrait soit détruire les barrières artificielles, soit préparer le terrain pour un État orwellien.","Gouvernement et surveillance, Cryptographie comme arme, Cyberpunks et activistes de la cryptographie, Technologie et société, Liberté humaine et technologie de l'information, Cypherpunk et mouvement, Internet et révolution technologique, Anarchie cryptographique, Décentralisation du commerce, Économiste Friedrich Hayek, Marché mondial sans frontières, Commerce électronique et pouvoir gouvernemental, Phil Salen et vision économique, Service en ligne et shopping, Transformation des rôles traditionnels, Réduction des coûts de transaction, Exploration de nouvelles frontières et",Les Gardiens de la Liberté Numérique: Lutte contre la Surveillance et la Cryptographie,Cypherpunks Write Code,ReasonTV,00:43:55,Video Youtube
0feda4af91c477d87d2a0432b7c015eb,recablage / mise-a-jour,reconfigurer notre representation du monde,1,https://www.youtube.com/watch?v=nOh-7SzI6gM,comment bitcoin me change,"Le texte met en garde contre un système, représenté comme un ennemi, qui conditionne les individus à ne pas remettre en cause l'argent en tant qu'outil de transaction plutôt que de contrôle. Il souligne la réticence de la plupart des personnes à remettre en question ce système, les rendant dépendantes et prêtes à le défendre.","Fiat, Système, Ennemi, Argent, Contrôle, Marché libre, Pouvoir, Milliardaires, Manipulation, Esclaves, Imprimerie de billets, Rêves, Promesses, Bitcoin, Journalistes, Trillions, Souveraineté, Liberté","""La dépendance au système monétaire : une menace à déconstruire""","Exit Fiat, Enter Bitcoin - A Matrix Meme",Guy Swann,00:02:42,Video Youtube
7c86e8556cb109480d9ae86382a0378d,recablage / mise-a-jour,reconfigurer notre representation du monde,1,https://www.youtube.com/watch?v=Q3aLqqWQhxY,comment bitcoin me change,"Un individu explore une nouvelle perspective sous l'influence d'une pilule orange, modifiant sa perception du temps et de la réalité. La chanson évoque la victoire de Satoshi dans l'histoire monétaire, soulignant le mystère du timing et l'émergence d'une forme de propriété novatrice.","Musique, Pilule orange, Vision orange, Voyage dans le terrier du lapin, Changer de perspective, Nouvelle naissance, Blockchain, Satoshi, Propriété, Impact sur la civilisation, Bitcoin, Statut de milliardaire, SDF, Réputation de visionnaire","""Pilule orange : Une exploration temporelle et monétaire innovante""",Where is My Mind [Orange Pill Edition] ft. John Vallis & American HODL,Richard,00:02:21,Video Youtube
b0804b7760755a06000705a13d63224c,couverture contre l'inflation,1. les monnaies fiat sont fondantes,1,https://www.youtube.com/watch?v=cYKmgflsy_8,comment j'utilise bitcoin,"Le texte traite d'une série de vidéos sur Bitcoin, abordant le thème de l'hyperinflation dans le chapitre III. L'auteur remercie le soutien des spectateurs et annonce que la vidéo suivante sera la dernière traitant de sujets politiques.","Hyperinflation, Monnaie fiat vs monnaie-commodité, Systèmes monétaires, Décisions humaines, Dévaluation de la monnaie, Destruction de l'épargne, Exemples historiques (Allemagne, Zimbabwe, Argentine), Impact de l'inflation sur les salaires et l'épargne, Risques des hyperinflations, Perte de confiance dans la monnaie, Impression monétaire, Centralisation du pouvoir monétaire, Phases des hyperinflations, Questionnement sur la valeur de la monnaie, Origine de l'argent, -","""Vidéos sur Bitcoin : Hyperinflation et Dernier Chapitre Politique""",L'hyperinflation - chapitre 1.3 [BTC 101],Découvre Bitcoin,00:16:18,Video Youtube
b8a4171d691fc7cade37983ef15cba73,couverture contre l'inflation,3. bitcoin pour conserver la valeur,1,https://www.youtube.com/watch?v=mpT3kJDfRVw&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=21,comment j'utilise bitcoin,Le texte parle de Roxy et Mathilde qui envisagent d'acheter des bitcoins. Elles vont mettre en place un plan consistant à créer un compte chez StackingSat pour acheter des bitcoins régulièrement.,"Achat de bitcoins, Création de compte chez StackingSat, Sécurisation des bitcoins, Dollar cost averaging, Portefeuille Green Wallet, Gestion des mots de passe, Tutoriel sur la chaîne, Recommandations sur StackingSat, Téléchargement de l'application Green Wallet, Clé privée pour Bitcoin, Sécurisation de la clé privée, Règles d'écriture de la clé privée, Vérification des mots sur Green Wallet, Création d'un PIN sécurisé","""Acheter des Bitcoins avec StackingSat : Le Plan de Roxy et Mathilde""","Création plan d'épargne Bitcoin - 50€/mois, tuto avec une débutante - [Tutoriel]",Découvre Bitcoin,00:13:31,Video Youtube
d1653a19c98855f816e5d636734424a3,transferts de fonds et echange de devises,rails de paiement,1,https://www.youtube.com/watch?v=Hlj-QQgbW90,comment j'utilise bitcoin,"Un jeune PDG de 28 ans de Chicago a développé une application appelée Strike pour concurrencer les services de transfert d'argent comme Western Union au Salvador. Les remises de fonds sont une grande affaire au Salvador, avec plus de sept milliards de dollars reçus l'année dernière, et Western Union facture jusqu'à 10% pour un transfert.","Le Salvador, Strike app, Transferts de fonds, Bitcoin, Jack Mallors, Président Nayib Bukele, Adoption du bitcoin comme monnaie officielle, Objectif du projet, Réactions et implications politiques","""Jeune PDG lance l'application Strike pour réduire les frais de transfert d'argent au Salvador""",How the Strike app helped Salvadorans send bitcoin,60 Minutes,00:02:04,Video Youtube
932fdf0bbb1a943ceac93534ebd89747,progresser pas-a-pas,conseils pour sequencer son apprentissage,1,https://www.youtube.com/watch?v=_Gy5po9sTtw&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=1,comment j'utilise bitcoin,"Dans le texte, Roxy conseille d'avoir un plan avant d'investir dans Bitcoin, soulignant que c'est une nouveauté complexe où sans stratégie, on risque de perdre de l'argent ou de regretter plus tard.","Bitcoin, Plan/Stratégie d'investissement, Nouvelle technologie, Investissement, Questions essentielles (Pourquoi, Comment, Comment stocker), Objectifs d'investissement (Court terme, Long terme, Technologique, Anti big government), Méthodes d'achat (En une fois, Progressivement), Stockage (Portefeuille, Stockage froid, Multi-sites), Sécurité, Plateformes d'échange, Budget, Conseils aux débutants, Éducation sur Bitcoin","""Conseils de Roxy pour Investir dans Bitcoin: L'Importance d'un Plan""",Conseil N°1: Fais un plan avant de te lancer dans Bitcoin,Découvre Bitcoin,00:03:14,Video Youtube
9256873d693c164dac470385a56a586d,progresser pas-a-pas,conseils pour sequencer son apprentissage,1,https://www.youtube.com/watch?v=juMUJ3MWeZY&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=4,comment j'utilise bitcoin,"Le texte aborde des conseils pour débutants dans le monde du Bitcoin, mettant en avant l'importance d'éviter les erreurs courantes. L'auteur partage son expérience et encourage la communauté à éviter ces écueils pour une meilleure pratique.","Bitcoin, Erreurs de débutants, Stratégie d'investissement, Risques financiers, Profil d'investisseur, Trading et spéculation, Importance de ne pas emprunter d'argent, Volatilité du marché, Investissement à long terme, Budget d'investissement, Achat périodique de bitcoins","""Conseils clés pour les débutants en Bitcoin : Éviter les erreurs courantes pour une pratique réussie""",Conseils pour débuter en Bitcoin - chapitre 0.3 [BTC 102],Découvre Bitcoin,00:15:32,Video Youtube
bc9967249ea947069060681a156d82ea,progresser pas-a-pas,conseils pour sequencer son apprentissage,1,https://www.youtube.com/watch?v=V-H4mBYJf7E&list=PLxdf8G0kzsUWe-rG0X6LDJAMXL7761B42&index=2,comment j'utilise bitcoin,"L'article aborde les cinq points essentiels à connaître pour les débutants en bitcoin, soulignant l'importance d'apprendre progressivement pour une meilleure expérience. L'auteur, Ben, de BTC Sessions, encourage la prudence et la patience dans l'apprentissage de ce domaine complexe.","Wasabi Wallet, Bitcoin, Introduction to Bitcoin, Learning about Bitcoin, Bitcoin standard, Fiat currencies, Altcoins, Bitcoin books, Cobo Vault, Bitrefill.com, Lightning network, Multi-sig, Bitcoin security","""Les cinq points essentiels pour les débutants en bitcoin: Guide prudent pour une expérience progressive""",NEW TO BITCOIN? Top 5 Tips When Getting Started,BTC Sessions,00:27:08,Video Youtube
ffba974832e6058f5ef93aeca5729dc7,utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,1,https://www.youtube.com/watch?v=y-w4oDIEf2w,comment j'utilise bitcoin,"Les clés sont essentielles pour utiliser Bitcoin, agissant comme des identifiants et des mots de passe pour accéder aux transactions et aux fonds. Une clé publique est nécessaire pour recevoir des Bitcoins, tandis que des clés privées sont requises pour les dépenser. Le portefeuille Bitcoin est crucial pour envoyer et recevoir des Bitcoins, étant le logiciel d'accès au réseau.","Clé publique et clé privée, Portefeuille Bitcoin, Adresses Bitcoin, Types de portefeuilles (mobiles, de bureau, intégrés, matériels), Stockage à chaud et à froid, Envoi et réception de Bitcoin, Stratégies de conservation des clés privées","""Les Clés et le Portefeuille Bitcoin: L'Essentiel de la Sécurité et des Transactions""","Clés, portefeuille et transactions - Doodling Bitcoin #5",David St-Onge,00:03:38,Video Youtube
b8f7b0ed6edb19a02a10cf41dcfb91e7,utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,1,https://www.youtube.com/watch?v=H8pXUrrLt50&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=10,comment j'utilise bitcoin,"Roxy explique dans le chapitre 3.1 du cours Til Schwebel où sont stockés les bitcoins, abordant le choix du portefeuille nécessaire et les aspects techniques tels que les clés privées et publiques.","Portefeuilles Bitcoin, Stockage des bitcoins, Clé privée et clé publique, Argent numérique, Types de portefeuilles (mobile, physique, papier, mémoire), Sécurité des clés privées, Génération de clés privées, Clés publiques et adresses, Création d'adresses Bitcoin, Utilisations des adresses, Flexibilité des adresses dans les portefeuilles","""Stockage et Sécurité des Bitcoins : Guide du Chapitre 3.1 avec Roxy""",Qu'est-ce qu'un portefeuille Bitcoin? - chapitre 3.1 [BTC 102],Découvre Bitcoin,00:13:40,Video Youtube
eb8c3206ed042d6615cb6739048e35c3,utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,1,https://www.youtube.com/watch?v=TRf4mMDanI8&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=11,comment j'utilise bitcoin,La vidéo aborde le choix d'un portefeuille Bitcoin adapté à chacun en soulignant la diversité des besoins des utilisateurs. Il est suggéré de consulter une autre vidéo pour une explication plus détaillée.,"Portefeuilles Bitcoin, Facteurs à prendre en compte pour choisir un portefeuille, Risques potentiels, Personnalité et besoins individuels, Quantité de Bitcoin, Types de portefeuilles en fonction du montant détenu, Sécurisation des fonds, Utilisation de portefeuilles mobiles et physiques, Utilisation de passphrase pour plus de sécurité, Système de multisignatures, Stockage sécurisé des clés privées, Services spécialisés pour les gros montants","""Choisir le Bon Portefeuille Bitcoin : Diversité des Besoins Utilisateurs""",Quelle sécurité choisir pour vos bitcoins ? - chapitre 3.2 [BTC 102],Découvre Bitcoin,00:04:48,Video Youtube
94535d6d7fe720063eaf3a49c1cbeafa,utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,1,https://www.youtube.com/watch?v=2MRRERHm7ZM&list=PLinTFKehfR4zX1E6s5ik1oSvQlQysUt6D&index=10,comment j'utilise bitcoin,"Rosie explique comment mettre en place un portefeuille pour les cryptomonnaies, soulignant qu'il existe de nombreuses options à choisir en fonction de ses besoins et de son système d'exploitation.","Portefeuilles (types, choix, sécurité), Formation pratique pour mettre en place Bitcoin, Tutoriels gratuits, Portefeuilles connectés à Internet vs portefeuilles froids, Ledger, Trésor (types de portefeuilles), Sécurité informatique (écrire 24 mots sur papier), Accès à l'argent via les 24 mots, Règles de base lors de l'écriture des 24 mots, Sécurité (cacher les caméras, environnement sans surveillance), Écriture systématique des 24 mots dans l'ordre","""Guide pour Créer un Portefeuille Cryptomonnaie Adapté à Vos Besoins""",Mettre en place son portefeuille Bitcoin - chapitre 2.3 [BTC 101],Découvre Bitcoin,00:14:44,Video Youtube
3ec5deb494ff7586d28eae1f8f6209b0,utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,1,https://www.youtube.com/watch?v=z3n1uZrNvXo&list=PLxdf8G0kzsUWe-rG0X6LDJAMXL7761B42&index=14,comment j'utilise bitcoin,"Le texte explique comment prendre en charge la garde de ses propres bitcoins, allant des étapes de création d'un portefeuille Bitcoin à la sécurisation des fonds retirés de la bourse. Il est destiné à ceux qui souhaitent savoir comment assurer la sécurité de leurs cryptomonnaies.","Self-custody of Bitcoin, Bitcoin wallet, Securing coins, Withdrawal from exchanges, Sponsors (Shakepay.com, Ledden.io, Bit refill), Hardware wallets (Keystone), Backup methods (solid steel), Importance of self-custody, Role of Bitcoin wallets, Key management, Risks of leaving money in exchanges, Bitcoin's purpose, Holding wealth independently, Setting up a Bitcoin wallet","""Sécuriser vos bitcoins : Guide pratique pour une garde autonome""",How To Self Custody Your Bitcoin,BTC Sessions,00:24:54,Video Youtube
2f15fe600e9fb9e70b79bb5fc45205b2,utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,1,https://www.youtube.com/watch?v=OxdgmDxOMRY&t=1576s,comment j'utilise bitcoin,"Le texte discute de la possibilité d'accepter Bitcoin sur Apple Pay. Bien que cela soit envisagé, il n'y a pas de plans immédiats à ce sujet. L'orateur mentionne qu'il ne convertirait pas la trésorerie d'Apple en crypto, car les investisseurs achètent des actions Apple pour une exposition différente.","Accepting bitcoin on Apple Pay, Investment decisions regarding crypto, Diversified portfolio, Apple CEO's stance on crypto, Citadel Dispatch show on bitcoin, Podcasting 2.0 apps, Bitcoin Q&A discussion, Buying bitcoin and KYC regulations, Beginner-focused content, Structure of the episode, Challenges in the crypto space, Exchanges and KYC compliance, Financial advice and investment, Support for the show, Live chat engagement","""Bitcoin sur Apple Pay : Pas de Plans Immédiats, Conserve la Trésorerie d'Apple""",Citadel Dispatch E43: bitcoin for beginners with @BitcoinQ A,Citadel Dispatch,02:15:57,Video Youtube
75e5a1bb714cfd9961044198b01a2be8,utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,1,https://www.youtube.com/watch?v=TRf4mMDanI8&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=11,comment j'utilise bitcoin,"Le texte discute de la recherche du bon portefeuille Bitcoin adapté à chacun, soulignant l'importance de choisir en fonction de ses besoins spécifiques. Il est conseillé de visionner une vidéo plus détaillée pour une compréhension approfondie.","Types de portefeuilles Bitcoin, Facteurs à considérer avant de choisir un portefeuille : sécurité, personnalité, quantité de Bitcoin, Portefeuille mobile vs. portefeuille physique, Sécurité en fonction du montant de Bitcoin détenu, Utilisation de passphrases pour renforcer la sécurité, Système de multisignatures pour les gros montants, Stockage sécurisé des clés privées, Recours à des experts en sécurité des cryptomonnaies","""Trouver le Bon Portefeuille Bitcoin Adapté à Vos Besoins: Guide Vidéo Inclus""",Quelle sécurité choisir pour vos bitcoins ? - chapitre 3.2 [BTC 102],Découvre Bitcoin,00:04:48,Video Youtube
9dc65f3b864c5789d57167f1d2da6e85,utiliser un wallet/ porte-cles,2. solutions hebergees/custodial   vs. conservation  autonome/self-custody,1,https://www.youtube.com/watch?v=R6Yutjp-JxM&list=PLinTFKehfR4wGzSb41gAaFFImT9c_hrJV&index=12,comment j'utilise bitcoin,Le texte parle de Bitcoin et donne un conseil important pour ceux qui débutent dans cette cryptomonnaie. Il souligne l'importance de garder en sécurité sa clé privée Bitcoin pour protéger ses avoirs. Ce conseil est largement répandu dans l'industrie et est crucial pour assurer la sécurité des transactions et la protection des fonds.,"Bitcoin, Clé privée, Liberté financière, Contrôle de sa clé privée, Risques et responsabilités, Sécurité financière, Centralisation des bitcoins, Gestion de sa clé privée, Tutoriels sur la clé privée, Mobilité financière, Flux migratoires","""Sécurisez vos avoirs : Conseil clé pour les débutants en Bitcoin""",Conseil N°2: Reprends le contrôle de tes Bitcoins,Découvre Bitcoin,00:04:51,Video Youtube
