id,title,subtitle,level,links,quadrant,summary,descriptions,time_min,titles,AUTEUR (TODO),"TYPE (vidéo, podcast, article ou combinés de plusieurs)",iframe_url,download_link
f9411a85e31713b7659af10e96a86972,politique,"bitcoin : securite  violence, et guerre",1,https://la-philosophie.com/guerre-continuation-politique-clausewitz,comment bitcoin change societe,"La guerre est la continuation de la politique par d'autres moyens selon Clausewitz. Le site aborde divers sujets philosophiques tels que les grands philosophes, la philosophie politique, morale, de l'art, ainsi que des citations, des résumés et des quiz de philosophie.","Clausewitz et sa vision de la guerre et de la politique, L'ouvrage ""De la Guerre"" de Clausewitz, Relation entre la guerre et la politique, Concept de génie militaire et stratégie, Guerre comme prolongement de la politique, Liberté et décision en temps de guerre, Importance du moral des troupes, Influence de Hegel sur Clausewitz, Opposition de Michel Foucault à la thèse de Clausewitz, Commentaires et critiques sur la vision de Clausewitz",,"""Exploration de la philosophie politique, morale et artistique à travers les grands penseurs""",,,,
ecd764a77ca42602bf3fbb933a99b971,politique,"bitcoin : securite  violence, et guerre",1,https://www.fxstreet.com/cryptocurrencies/news/sovereign-funds-start-to-invest-in-bitcoin-but-some-governments-could-outlaw-crypto-202103260633,comment bitcoin change societe,"Les fonds souverains commencent à investir dans le Bitcoin, mais certains gouvernements pourraient interdire les cryptomonnaies.","Fonds souverains, Investir dans Bitcoin, Interdiction du crypto, Singapour, Temasek, New York Digital Investment Group, Ray Dalio, MicroStrategy, Tesla, Robert Gutmann , Real Vision, Raoul Pal, Miniers, Podcast, Investissement, Bitcoin vierge",,"""Les fonds souverains et les cryptomonnaies : investissements en Bitcoin et risques d'interdiction""",,,"//www.googletagmanager.com/ns.html?id=GTM-PN69BN,about:blank,about:blank,about:blank",
fd870a6f69f3c97a3dd821e00058e0b5,politique,"bitcoin : securite  violence, et guerre",1,https://www.francetvinfo.fr/monde/europe/manifestations-en-ukraine/guerre-en-ukraine-cest-la-premiere-fois-dans-lhistoire-du-bitcoin-quil-est-utilise-dans-le-cadre-dun-conflit-indique-un-specialiste-des-cryptomonnaies_4989410.html,comment bitcoin change societe,"Première utilisation du bitcoin dans un conflit en Ukraine, selon un spécialiste des cryptomonnaies.","Guerre en Ukraine, Bitcoin, Cryptomonnaies, Utilisation du bitcoin dans un conflit, Contourner le système Swift, Valeur refuge, Sanctions internationales, Rouble, Transactions en bitcoin, Blockchain, Transparence des transactions, Etat russe, Etat ukrainien, Dons en cryptomonnaie",,"""Le Bitcoin fait son entrée dans un conflit en Ukraine : analyse d'un expert en cryptomonnaies""",,,,
b90e2157e95c2332deb8e1c414083580,racines cypherpunk,"2. devenir bitcoiner, en epouser les valeurs",1,https://tomerstrolight.medium.com/rich-or-poor-bitcoiners-have-what-money-cant-buy-a70d975f4775,comment bitcoin influ culture,"L'article discute des choses que l'argent ne peut acheter, telles que l'honnêteté. Il met en avant le fait que les personnes cherchant à obtenir de l'argent ne sont pas toujours sincères.","1. Les choses que l'argent ne peut pas acheter, 2. L'importance de l'honnêteté, de l'amitié, de l'amour, de l'estime de soi, de l'intelligence et du courage, 3. L'argent comme moyen d'achat de biens matériels, 4. Le lien entre l'argent et le bonheur, 5. La communauté des bitcoiners et leur conviction en Bitcoin, 6. L'importance de la transparence et de l'intégrité dans le monde de la monnaie, 7. Le rôle moral des bitcoiners et leur mission de diffusion des connaissances, 8. La nécessité",,"""La Valeur de l'Honnêteté : L'Incapacité de l'Argent à tout Acheter""",,,,
854931b65ae09297d46079b303aa8d6f,racines cypherpunk,"2. devenir bitcoiner, en epouser les valeurs",1,https://btctouchpoint.com/fr/bitcoin-est-un-test/,comment bitcoin influ culture,"Le texte discute de Bitcoin en tant que test ou méditation, présentant des éléments sur son utilisation, son impact sur la société et la culture, ainsi que sur la manière dont il peut influencer les individus. Il offre également des ressources telles que des podcasts, articles, livres, et un lexique pour approfondir la compréhension de Bitcoin.","Bitcoin comme un test et une méditation, Les aspects testés par Bitcoin (curiosité, intelligence, patience, etc.), Bitcoin comme un professeur et un miroir, Les changements personnels induits par Bitcoin, Le voyage éducatif avec Bitcoin, L'importance de se regarder dans le miroir et de s'accepter, Être un être humain accompli, Passer les tests et les leçons de Bitcoin",,"""Bitcoin : Un Voyage Méditatif vers l'Exploration Financière et Culturelle""",,,https://www.buzzsprout.com/2003298/episodes/11800816-ep-19-bitcoin-est-un-test-tomer-strolight?client_source=small_player&iframe=true&referrer=https://www.buzzsprout.com/2003298/11800816-ep-18-bitcoin-est-un-test-tomer-strolight.js?container_id=buzzsprout-player-11800816&player=small,"https://www.buzzsprout.com/2003298/episodes/11800816-ep-19-bitcoin-est-un-test-tomer-strolight.mp3?client_source=small_player&download=true,https://www.buzzsprout.com/2003298/episodes/11800816-ep-19-bitcoin-est-un-test-tomer-strolight.mp3?client_source=small_player&referrer=https%3A%2F%2Fwww.buzzsprout.com%2F2003298%2F11800816-ep-18-bitcoin-est-un-test-tomer-strolight.js%3Fcontainer_id%3Dbuzzsprout-player-11800816"
63923ad72ca6713422ed2d7b60b3e8da,mouvement de paix,1. des  artisans  de paix,1,https://btctouchpoint.com/fr/pourquoi-bitcoin-27-pourquoi-bitcoin-est-un-mouvement-de-paix/,comment bitcoin influ culture,"Bitcoin est présenté comme un mouvement de paix dans l'article, soulignant son influence sur la société, la culture et les individus. Il met en lumière comment Bitcoin peut changer les paradigmes existants et offrir des alternatives pratiques pour les utilisateurs.","Bitcoin comme mouvement de paix, Liberté et sécurité financière, Échange consensuel, Protection par Bitcoin, Déclaration unilatérale de paix, Offre du Bouclier, Valeur de Bitcoin, Coexistence pacifique, Influence de Bitcoin sur la société et la culture",7,"""Bitcoin : Un Mouvement de Paix Transformateur""",,,https://www.buzzsprout.com/2003298/episodes/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3?client_source=small_player&iframe=true&referrer=https://www.buzzsprout.com/2003298/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.js?container_id=buzzsprout-player-11289024&player=small,"https://www.buzzsprout.com/2003298/episodes/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.mp3?client_source=small_player&download=true,https://www.buzzsprout.com/2003298/episodes/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.mp3?client_source=small_player&referrer=https%3A%2F%2Fwww.buzzsprout.com%2F2003298%2F11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.js%3Fcontainer_id%3Dbuzzsprout-player-11289024"
76ce27cc656a483c193b775a1e80c403,mouvement de paix,1. des  artisans  de paix,1,https://tomerstrolight.medium.com/bitcoin-is-a-declaration-of-peace-78204ba9cf9c,comment bitcoin influ culture,"Le texte affirme que Bitcoin est une déclaration de paix, symbolisant une volonté de ne pas se battre. L'auteur souligne qu'il préfère éviter les conflits pour ne pas se blesser ni blesser autrui. La cryptomonnaie est présentée comme un moyen de promouvoir la paix en évitant les confrontations inutiles.","Bitcoin, Déclaration de paix, Échange mutuellement convenu, Bouclier financier, Protection contre le vol, Respect et décence, Commerce pacifique, Liberté et paix, Amour et respect, Croissance et harmonie",7,"""Bitcoin : Promouvoir la Paix par l'Évitement des Conflits""",,,,
88da2a3444575f64728cb10851ac047b,mouvement de paix,1. des  artisans  de paix,1,https://tomerstrolight.medium.com/if-you-love-freedom-the-earth-and-the-environment-consider-becoming-a-bitcoiner-cb06dab09d53,comment bitcoin influ culture,"Le Bitcoin est présenté comme le phénomène le plus incompris actuellement, et pour être aussi mal compris, il faut d'abord que les gens en aient conscience. L'article invite à considérer de devenir un amateur de Bitcoin pour ceux qui apprécient la liberté, la Terre et l'environnement.","Bitcoin, Misunderstood, Awareness, Complexity, Cryptography, Exponential growth, Media, Freedom, Government, Money, Decentralization, Regulation",,"""Devenir un Amateur de Bitcoin: Liberté, Terre et Environnement""",,,,
4db59d91a970b9a68472959009525ea8,mouvement de paix,2. les  criminels agissent plus volontiers dans le systeme fiat,1,https://btctouchpoint.com/fr/premiers-pas/n-ayez-pas-peur/#demin,comment bitcoin influ culture,"Le texte traite des premiers pas dans l'utilisation de Bitcoin et vise à rassurer en encourageant à surmonter la peur initiale. Il aborde des sujets tels que l'impact de Bitcoin sur la société, la culture et les individus, proposant des ressources et des conseils pratiques pour mieux comprendre et utiliser cette cryptomonnaie.","Bitcoin, FUD (Fear, Uncertainty and Doubt), Démystification, Critiques sur Bitcoin, Réfutations, Offre limitée de bitcoins, Bulle financière, Cycles d'appréciation de Bitcoin, Adoption de Bitcoin, Comparaison avec la bulle des tulipes, Valeur de Bitcoin",31,"""Bitcoin: Surmonter la Peur Initiale et Comprendre Son Impact Sociétal""",,,,
80904c19e110cb8d7ec00f5486e3c55c,mouvement de paix,2. les  criminels agissent plus volontiers dans le systeme fiat,1,https://m-20minutes-fr.cdn.ampproject.org/c/s/m.20minutes.fr/amp/a/4013086,comment bitcoin influ culture,Les Français sont les plus victimes d'escroqueries bancaires en Europe selon une enquête.,"Escroqueries bancaires en Europe, Français victimes d'arnaques en ligne, Techniques des escrocs, Messages frauduleux, Vigilance des consommateurs, Recommandations des autorités publiques, Remboursement des victimes par les banques, Cybercriminalité, Manipulation des consommateurs, Banque de France, Arnaques à la sortie des magasins, Phishing au Crédit Agricole, Cybersécurité, Fraude informatique, Faux billets, Données personnelles sur Twitter",4,Les Français leaders des victimes d'escroqueries bancaires en Europe,,,,
7d9b72730e6a0e4f9322a2a131bdb720,mouvement de paix,2. les  criminels agissent plus volontiers dans le systeme fiat,1,https://btctouchpoint.com/pourquoi-bitcoin-19-pourquoi-il-ne-faut-pas-avoir-peur-du-bitcoin/,comment bitcoin influ culture,"Le texte aborde des raisons pour lesquelles il ne faut pas craindre le Bitcoin, proposant des conseils sur la manière d'utiliser cette crypto-monnaie, son impact sociétal et culturel, ainsi que des ressources pratiques pour mieux comprendre Bitcoin.","Bitcoin, Peur, Danger, Découverte, Couteau, Apprentissage, Progrès, Compétences, Réfutation, Argent, Monnaie, Épargne, Envoyer et recevoir de l'argent, Sécurité, Stratagème, Environnement",4,"""Démystifier le Bitcoin : Conseils, Impact et Ressources Pratiques""",,,https://www.buzzsprout.com/2003298/episodes/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3?client_source=small_player&iframe=true&referrer=https://www.buzzsprout.com/2003298/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.js?container_id=buzzsprout-player-11289024&player=small,"https://www.buzzsprout.com/2003298/episodes/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.mp3?client_source=small_player&download=true,https://www.buzzsprout.com/2003298/episodes/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.mp3?client_source=small_player&referrer=https%3A%2F%2Fwww.buzzsprout.com%2F2003298%2F11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.js%3Fcontainer_id%3Dbuzzsprout-player-11289024"
5db26e286f2f79b4d994a653391fb9e1,liberte,liberte  et souverainete individuelle,1,https://btctouchpoint.com/fr/3-pourquoi-choisir-bitcoin/,comment bitcoin influ culture,"Le texte discute des raisons de choisir Bitcoin, en mettant en avant son impact sur la société et la culture, ainsi que sur la façon dont il influence les individus. Il aborde également des ressources pratiques telles que des podcasts, des articles et des livres pour mieux comprendre Bitcoin.","Choix de Bitcoin comme monnaie, Caractéristiques de Bitcoin par rapport aux devises traditionnelles, Liberté de choix offerte par Bitcoin, Nécessité pour Bitcoin de mériter la confiance des utilisateurs, Adaptabilité de Bitcoin en tant que logiciel, Amélioration constante de Bitcoin, Valeur de Bitcoin basée sur le choix des utilisateurs, Cercle vertueux de l'amélioration de Bitcoin, Influence de Bitcoin sur la société et la culture",5,"""Bitcoin : Impact sur la société, la culture et les individus""",,,https://www.buzzsprout.com/2003298/episodes/10962321-ep-6-pourquoi-bitcoin-tomer-strolight-1-3?client_source=small_player&iframe=true&referrer=https://www.buzzsprout.com/2003298/10962321-ep-6-pourquoi-bitcoin-tomer-strolight-1-3.js?container_id=buzzsprout-player-10962321&player=small,"https://www.buzzsprout.com/2003298/episodes/10962321-ep-6-pourquoi-bitcoin-tomer-strolight-1-3.mp3?client_source=small_player&download=true,https://www.buzzsprout.com/2003298/episodes/10962321-ep-6-pourquoi-bitcoin-tomer-strolight-1-3.mp3?client_source=small_player&referrer=https%3A%2F%2Fwww.buzzsprout.com%2F2003298%2F10962321-ep-6-pourquoi-bitcoin-tomer-strolight-1-3.js%3Fcontainer_id%3Dbuzzsprout-player-10962321"
c4c9d4616272e6b2fd668d998a0a363d,liberte,liberte  et souverainete individuelle,1,https://www.liber-the.com/yorick-de-mombynes/,comment bitcoin influ culture,"Le texte aborde le lien entre Bitcoin et la liberté, explorant comment la cryptomonnaie peut impacter la notion de liberté individuelle et les systèmes financiers.","Bitcoin et les libertés individuelles, Protection de la vie privée, Surveillance financière, Création monétaire artificielle, Régime monétaire de Bitcoin, Limites au financement de la sphère publique, Déclin du cash et paiements numériques, Vie privée et anonymat, Disparition du cash physique, Contrôle des États, Cash numérique pair-à-pair",8,"""Bitcoin et la liberté financière : Impacts sur l'individualité et les systèmes financiers""",,,,
c83a82ec765469b501d944076666c6db,culture financiere pour tous,soucieux de combler le deficit critique  d'education financiere,1,https://btctouchpoint.com/fr/21-lecons-2eme-partie/,comment bitcoin influ culture,"La deuxième partie de ""21 Leçons"" aborde divers sujets liés à Bitcoin, notamment son impact sur la société, la culture et les individus. Le contenu comprend des conseils pratiques, des ressources telles que des podcasts et des articles, ainsi qu'un lexique pour mieux comprendre Bitcoin.","Bitcoin, Économie, Argent, Méconnaissance financière, Inflation, Valeur, Histoire de la monnaie, Réserves fractionnaires, Monnaie saine, Compréhension de Bitcoin, Domaines couverts par Bitcoin, Étude de l'économie, Nature humaine, Interactions économiques",46,"""Bitcoin: Impact sur la société et ressources essentielles""",,,"https://www.buzzsprout.com/2003298/episodes/12767128-ep-40-gigi-21-lecons-2-5?client_source=small_player&iframe=true&referrer=https://www.buzzsprout.com/2003298/12767128-ep-40-gigi-21-lecons-2-5.js?container_id=buzzsprout-player-12767128&player=small,https://www.buzzsprout.com/2003298/episodes/12768395-ep-41-gigi-21-lecons-3-5?client_source=small_player&iframe=true&referrer=https://www.buzzsprout.com/2003298/12768395-ep-41-gigi-21-lecons-3-5.js?container_id=buzzsprout-player-12768395&player=small","https://www.buzzsprout.com/2003298/episodes/12767128-ep-40-gigi-21-lecons-2-5.mp3?client_source=small_player&download=true,https://www.buzzsprout.com/2003298/episodes/12767128-ep-40-gigi-21-lecons-2-5.mp3?client_source=small_player&referrer=https%3A%2F%2Fwww.buzzsprout.com%2F2003298%2F12767128-ep-40-gigi-21-lecons-2-5.js%3Fcontainer_id%3Dbuzzsprout-player-12767128,https://www.buzzsprout.com/2003298/episodes/12768395-ep-41-gigi-21-lecons-3-5.mp3?client_source=small_player&download=true,https://www.buzzsprout.com/2003298/episodes/12768395-ep-41-gigi-21-lecons-3-5.mp3?client_source=small_player&referrer=https%3A%2F%2Fwww.buzzsprout.com%2F2003298%2F12768395-ep-41-gigi-21-lecons-3-5.js%3Fcontainer_id%3Dbuzzsprout-player-12768395"
07cb78baffaa21e2e6328ad0660f141f,entrainement emotionnel,apprendre a gerer les  emotions negatives,1,https://btctouchpoint.com/fr/pourquoi-bitcoin-19-pourquoi-il-ne-faut-pas-avoir-peur-du-bitcoin/,comment bitcoin me change,"Le texte discute de la raison pour laquelle il ne faut pas avoir peur du bitcoin, mettant en avant des conseils pour les débutants et des ressources utiles pour mieux comprendre et utiliser cette cryptomonnaie.","Bitcoin, Peur, Danger, Utilisation de Bitcoin, Changement sociétal, Influence culturelle, Sécurité de Bitcoin, Confiscation, Fiabilité, Environnement, Épargne, Transactions financières",4,"""Conseils pour les débutants : Démystifier le Bitcoin avec confiance""",,,https://www.buzzsprout.com/2003298/episodes/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3?client_source=small_player&iframe=true&referrer=https://www.buzzsprout.com/2003298/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.js?container_id=buzzsprout-player-11289024&player=small,"https://www.buzzsprout.com/2003298/episodes/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.mp3?client_source=small_player&download=true,https://www.buzzsprout.com/2003298/episodes/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.mp3?client_source=small_player&referrer=https%3A%2F%2Fwww.buzzsprout.com%2F2003298%2F11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.js%3Fcontainer_id%3Dbuzzsprout-player-11289024"
c9b1d7afaedcef60ee0a9d3a7f6b611f,realisation de soi,"decortiquer,  denouer, reveler",1,https://btctouchpoint.com/fr/pourquoi-bitcoin-24-pourquoi-vous-avez-besoin-de-bitcoin/,comment bitcoin me change,"Le texte discute de l'importance du Bitcoin, expliquant pourquoi il est nécessaire. Il aborde comment Bitcoin influence la société, la culture et l'individu, et fournit des ressources pratiques pour son utilisation.","Bitcoin, Besoin de Bitcoin, Liberté financière, Contrôle de sa vie, Puissance de Bitcoin, Propriété de Bitcoin, Richesse, Liberté individuelle",,"""Bitcoin : Importance, Influence Sociétale, Culturelle, et Utilisation Pratique""",,,https://www.buzzsprout.com/2003298/episodes/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3?client_source=small_player&iframe=true&referrer=https://www.buzzsprout.com/2003298/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.js?container_id=buzzsprout-player-11289024&player=small,"https://www.buzzsprout.com/2003298/episodes/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.mp3?client_source=small_player&download=true,https://www.buzzsprout.com/2003298/episodes/11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.mp3?client_source=small_player&referrer=https%3A%2F%2Fwww.buzzsprout.com%2F2003298%2F11289024-ep-8-pourquoi-bitcoin-tomer-strolight-3-3.js%3Fcontainer_id%3Dbuzzsprout-player-11289024"
48d0ee46ec02587f90dcbeb2b0c96bbe,couverture contre l'inflation,1. les monnaies fiat sont fondantes,1,https://btctouchpoint.com/fr/pourquoi-bitcoin-9-pourquoi-bitcoin-est-la-voie-pour-epargner-de-largent/,comment j'utilise bitcoin,"Le texte discute de la raison pour laquelle Bitcoin est considéré comme la meilleure façon d'épargner de l'argent, en mettant en avant les avantages et les principes de cette cryptomonnaie. Il aborde également comment Bitcoin influence la société, la culture et les individus.","Épargner de l'argent, Définition de l'argent, Problème de l'inflation, Bitcoin comme solution, Rare té de Bitcoin, Absence d'inflation dans Bitcoin, Sauvegarde de la valeur économique, Caractéristiques de Bitcoin",5,"""Bitcoin : La Meilleure Façon d'Épargner et Son Influence Sur la Société""",,,https://www.buzzsprout.com/2003298/episodes/10969129-ep-7-pourquoi-bitcoin-tomer-strolight-2-3?client_source=small_player&iframe=true&referrer=https://www.buzzsprout.com/2003298/10969129-ep-7-pourquoi-bitcoin-tomer-strolight-2-3.js?container_id=buzzsprout-player-10969129&player=small,"https://www.buzzsprout.com/2003298/episodes/10969129-ep-7-pourquoi-bitcoin-tomer-strolight-2-3.mp3?client_source=small_player&download=true,https://www.buzzsprout.com/2003298/episodes/10969129-ep-7-pourquoi-bitcoin-tomer-strolight-2-3.mp3?client_source=small_player&referrer=https%3A%2F%2Fwww.buzzsprout.com%2F2003298%2F10969129-ep-7-pourquoi-bitcoin-tomer-strolight-2-3.js%3Fcontainer_id%3Dbuzzsprout-player-10969129"
4d10567bb627be6bacd0b37a6cc9fd35,couverture contre l'inflation,1. les monnaies fiat sont fondantes,1,https://btctouchpoint.com/fr/pourquoi-bitcoin-14-pourquoi-bitcoin-mettra-fin-au-plus-grand-hold-up-de-lhistoire/,comment j'utilise bitcoin,"Le texte discute de la façon dont Bitcoin mettra fin au plus grand hold-up de l'histoire. Il aborde divers aspects de l'utilisation de Bitcoin et de son impact sur la société et la culture, soulignant son rôle potentiellement transformateur.","Bitcoin, Fin du hold-up historique, Voleurs voyageurs du temps, Machine à voyager dans le temps, Déficits et dette publics, Fraude, Politiciens, Responsabilité, Générations futures, Dette par habitant",11,"""Bitcoin : Mettre fin au plus grand hold-up de l'histoire""",,,https://www.buzzsprout.com/2003298/episodes/10969129-ep-7-pourquoi-bitcoin-tomer-strolight-2-3?client_source=small_player&iframe=true&referrer=https://www.buzzsprout.com/2003298/10969129-ep-7-pourquoi-bitcoin-tomer-strolight-2-3.js?container_id=buzzsprout-player-10969129&player=small,"https://www.buzzsprout.com/2003298/episodes/10969129-ep-7-pourquoi-bitcoin-tomer-strolight-2-3.mp3?client_source=small_player&download=true,https://www.buzzsprout.com/2003298/episodes/10969129-ep-7-pourquoi-bitcoin-tomer-strolight-2-3.mp3?client_source=small_player&referrer=https%3A%2F%2Fwww.buzzsprout.com%2F2003298%2F10969129-ep-7-pourquoi-bitcoin-tomer-strolight-2-3.js%3Fcontainer_id%3Dbuzzsprout-player-10969129"
4d9977c2f4dc85a07214018119f84b01,couverture contre l'inflation,1. les monnaies fiat sont fondantes,1,https://btctouchpoint.com/fr/21-lecons-2eme-partie/,comment j'utilise bitcoin,"Le texte discute de la deuxième partie de l'ouvrage ""21 Leçons"" sur le Bitcoin, abordant des sujets tels que l'utilisation de Bitcoin, son impact sur la société et la culture, ainsi que son influence sur les individus. Le contenu couvre également des ressources pratiques, des podcasts, des articles, des mèmes, des livres, un lexique et un blog, offrant ainsi une variété d'informations pour mieux comprendre le Bitcoin.","Bitcoin et l'argent, Histoire de l'argent et du secteur bancaire, Écoles de pensée économique, Méconnaissance financière, Inflation, Valeur de l'argent, Histoire de la monnaie, Réserves fractionnaires, Monnaie saine, Compréhension de Bitcoin par l'étude de l'économie",46,"""Décryptage du Bitcoin: Impact et Ressources""",,,"https://www.buzzsprout.com/2003298/episodes/12767128-ep-40-gigi-21-lecons-2-5?client_source=small_player&iframe=true&referrer=https://www.buzzsprout.com/2003298/12767128-ep-40-gigi-21-lecons-2-5.js?container_id=buzzsprout-player-12767128&player=small,https://www.buzzsprout.com/2003298/episodes/12768395-ep-41-gigi-21-lecons-3-5?client_source=small_player&iframe=true&referrer=https://www.buzzsprout.com/2003298/12768395-ep-41-gigi-21-lecons-3-5.js?container_id=buzzsprout-player-12768395&player=small","https://www.buzzsprout.com/2003298/episodes/12767128-ep-40-gigi-21-lecons-2-5.mp3?client_source=small_player&download=true,https://www.buzzsprout.com/2003298/episodes/12767128-ep-40-gigi-21-lecons-2-5.mp3?client_source=small_player&referrer=https%3A%2F%2Fwww.buzzsprout.com%2F2003298%2F12767128-ep-40-gigi-21-lecons-2-5.js%3Fcontainer_id%3Dbuzzsprout-player-12767128,https://www.buzzsprout.com/2003298/episodes/12768395-ep-41-gigi-21-lecons-3-5.mp3?client_source=small_player&download=true,https://www.buzzsprout.com/2003298/episodes/12768395-ep-41-gigi-21-lecons-3-5.mp3?client_source=small_player&referrer=https%3A%2F%2Fwww.buzzsprout.com%2F2003298%2F12768395-ep-41-gigi-21-lecons-3-5.js%3Fcontainer_id%3Dbuzzsprout-player-12768395"
219939c5bbe175ee998becc7d50eed0c,couverture contre l'inflation,3. bitcoin pour conserver la valeur,1,https://www.bitstack-app.com/blog/pourquoi-epargner-bitcoin,comment j'utilise bitcoin,"L'article discute des avantages d'épargner en Bitcoin via l'application Bitstack. Il explore la pertinence d'investir dans cette cryptomonnaie pour constituer un patrimoine, mettant en avant les arguments en faveur de cette approche.","Épargner en bitcoin, Avantages du bitcoin en tant qu'épargne, Émission monétaire prévisible et déflationniste, Système de paiement non manipulable, Propriété privée absolue, Limite de 21 millions de bitcoins, Politique monétaire du bitcoin vs monnaies étatiques, Confiance dans les monnaies fiduciaires, Risques liés à l'impression de monnaie par les banques centrales, Maintien des règles du protocole Bitcoin par consensus, Investissement dans le bitcoin en 2023, Performance du bitcoin comme actif financier,",13,"""Épargner en Bitcoin avec Bitstack: Construire un patrimoine financier durable""",,,,
85c8b2c3f6c8915412f42e6a6a7b7d8d,couverture contre l'inflation,3. bitcoin pour conserver la valeur,1,https://savings.butanuki.com/savings?since=2019-03-31,comment j'utilise bitcoin,"Si j'avais acheté pour CHF€ de Bitcoin au lieu de divers produits quotidiens depuis , j'aurais économisé €16'470.00. Aujourd'hui, j'aurais environ €27'210.32 de Bitcoin, une hausse de valeur de €10'740.32 (+65.21%). Il est conseillé de commencer à épargner dès maintenant.","1. Possession de Bitcoin, 2. Dollar Cost Averaging (DCA), 3. Stratégie d'épargne DCA, 4. Inflation, 5. Avantages de détenir du Bitcoin, 6. Satoshi, 7. Accumulation de satoshis, 8. Démarrer l'épargne en Bitcoin",2,"""Épargner en Bitcoin : Une Stratégie Lucrative pour l'Avenir""",,,,
fe339973a79ebcf1c2144d90f8224aa5,transferts de fonds et echange de devises,rails de paiement,1,https://learn.heyapollo.com/blog/lightning-network-in-action-real-world-use-cases-and-applications,comment j'utilise bitcoin,"Le réseau Lightning améliore les transactions de Bitcoin en offrant une solution innovante, rapide et abordable. Il fonctionne comme un protocole de deuxième couche permettant d'établir des canaux de paiement hors chaîne pour des transactions rapides.","Réseau Lightning, Micropaiements, Transfert transfrontalier, Pourboires et dons, Paiements pour l'Internet des objets, Commerce de détail et e-commerce, Jeux et jeux en ligne, Finance décentralisée (DeFi), Applications du monde réel, Potentiel révolutionnaire",3,"""Le réseau Lightning : Accélérateur innovant des transactions Bitcoin""",,,,
c0f14c0db8de6b1e775e5f210baf02db,"value4value, micropaiements, etc.",micro-paiements,1,https://learn.heyapollo.com/blog/lightning-network-in-action-real-world-use-cases-and-applications,comment j'utilise bitcoin,"Le Lightning Network est une solution innovante qui accélère les transactions de Bitcoin en les rendant rapides, abordables et évolutives. Il fonctionne comme une couche supplémentaire au-dessus de la blockchain, permettant aux utilisateurs d'établir des canaux de paiement hors chaîne pour des transactions rapides.","Réseau Lightning, Micropaiements, Transferts transfrontaliers, Pourboires et dons, Paiements pour l'Internet des objets (IoT), Commerce de détail et e-commerce, Jeux et jeux d'argent en ligne, Finance décentralisée (DeFi), Applications et cas d'utilisation du réseau Lightning, Potentiel de révolution dans diverses industries",,"Titre suggéré : ""Lightning Network : Accélérer les Transactions de Bitcoin""",,,,
d6551991e4bc545a69b42551436856aa,utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,1,https://www.stacksats.how/bitcoin-wallets?bitcoin-wallet-categories=hardware#filter,comment j'utilise bitcoin,"Le texte présente des informations sur la manière de stocker de manière sécurisée des sats, une unité de bitcoin. Il souligne l'utilisation de différents portefeuilles matériels, tels que le Coldcard Mk4 de Coinkite et les portefeuilles matériels open source Trezor Model T et Trezor Model One, pour aider les utilisateurs du monde entier.","Stash Sats, Wallets (hardware and software), Services for storing sats, Multisig services, Bitcoin and Liquid assets, Open source, Mobile wallets, DIY hardware wallet, Boost donation",,"""Sécuriser vos sats : Guide des portefeuilles matériels Bitcoin""",,,,
4182d69b05b2536fd1df47d0d542ff79,utiliser un wallet/ porte-cles,1. wallet ? portefeuille ?  porte-cles ? comment proceder ?,1,https://www.stacksats.how/lightning-wallets,comment j'utilise bitcoin,"Le texte discute de plusieurs portefeuilles mobiles Bitcoin utilisés pour dépenser des sats rapidement. Il présente des options non-custodiales et custodiales, tels que Bitcoin Beach Wallet, Blixt Wallet, Spark Wallet, et Cash App.","Dépensez des sats, Portefeuilles Bitcoin mobiles, Bitcoin Beach Wallet, Blixt Wallet, Spark Wallet, Cash App, Alby, Strike, Zeus, Muun, Phoenix, Wallet of Satoshi, Breez, ZEBEDEE, Boost, Contact",,"""Exploration des Portefeuilles Mobiles Bitcoin Rapides : Options Non-Custodiales et Custodiales""",,,,
